Make,Color,Odometer(Miles),Doors,Price
BMW,White,3786.0,5.0,"$23,035.00"
Toyota,White,26985.0,4.0,"$11,009.00"
Toyota,White,44995.0,4.0,"$7,457.00"
Toyota,White,68611.0,4.0,
BMW,Black,21105.0,5.0,"$7,643.00"
Toyota,White,39793.0,4.0,"$9,272.00"
Toyota,Green,56685.0,4.0,"$7,140.00"
Toyota,Green,,4.0,"$5,360.00"
Honda,White,58182.0,4.0,"$7,744.00"
Honda,White,60187.0,4.0,"$7,952.00"
Honda,White,48604.0,4.0,"$5,751.00"
Nissan,White,218434.0,4.0,"$3,651.00"
Toyota,White,155229.0,4.0,"$3,677.00"
Honda,Blue,55407.0,4.0,
Toyota,White,37729.0,4.0,"$11,297.00"
BMW,Black,14279.0,5.0,"$23,582.00"
Toyota,White,58005.0,4.0,"$5,432.00"
Honda,Blue,57078.0,4.0,"$7,275.00"
Toyota,White,24579.0,4.0,"$10,544.00"
BMW,White,12970.0,4.0,"$21,573.00"
Honda,,64498.0,4.0,"$7,879.00"
,Red,88519.0,4.0,"$5,844.00"
Honda,White,67452.0,4.0,"$8,787.00"
Toyota,White,58518.0,4.0,"$10,241.00"
Honda,Blue,61871.0,4.0,"$5,647.00"
Honda,Red,89403.0,4.0,"$5,690.00"
Toyota,Blue,,4.0,"$5,427.00"
Toyota,White,24095.0,4.0,"$10,566.00"
Toyota,Green,59196.0,4.0,"$4,253.00"
Toyota,White,29838.0,4.0,"$10,239.00"
Toyota,White,55703.0,4.0,"$7,269.00"
BMW,,9952.0,5.0,
Honda,White,,4.0,"$7,920.00"
Honda,Red,80729.0,4.0,"$5,481.00"
Toyota,White,27866.0,4.0,"$11,433.00"
Toyota,White,142136.0,4.0,"$4,614.00"
Toyota,White,59910.0,4.0,"$9,546.00"
BMW,Black,10358.0,5.0,"$22,686.00"
Nissan,White,208951.0,4.0,"$1,479.00"
,Blue,59210.0,3.0,"$8,267.00"
BMW,Black,21609.0,5.0,"$22,561.00"
Toyota,Blue,59722.0,4.0,"$6,487.00"
Toyota,Green,59190.0,4.0,"$5,707.00"
Nissan,White,202020.0,4.0,"$3,958.00"
BMW,Black,23417.0,5.0,"$7,746.00"
BMW,White,11434.0,5.0,"$24,022.00"
Toyota,White,217673.0,4.0,"$3,470.00"
Toyota,White,28047.0,4.0,"$9,658.00"
Toyota,Black,12371.0,5.0,"$22,577.00"
Honda,White,62180.0,4.0,"$6,807.00"
Toyota,White,48381.0,4.0,"$5,571.00"
Toyota,Black,13400.0,5.0,"$22,107.00"
Honda,White,69571.0,4.0,"$7,134.00"
Toyota,White,54870.0,4.0,"$8,844.00"
,Red,89119.0,4.0,"$7,378.00"
Nissan,White,221590.0,4.0,"$3,383.00"
Toyota,White,56693.0,4.0,"$8,998.00"
BMW,,10895.0,5.0,"$23,573.00"
Toyota,Blue,54494.0,3.0,"$7,452.00"
Nissan,White,216840.0,4.0,"$3,592.00"
Toyota,Blue,52001.0,4.0,"$8,156.00"
Toyota,White,33650.0,4.0,
Toyota,Blue,59994.0,4.0,"$8,404.00"
Toyota,White,62530.0,4.0,"$5,478.00"
Toyota,Blue,55758.0,3.0,"$6,117.00"
Honda,Blue,,4.0,"$5,757.00"
Toyota,White,60385.0,4.0,"$7,375.00"
Nissan,White,212669.0,4.0,"$6,143.00"
Toyota,Blue,66242.0,3.0,"$8,974.00"
BMW,Black,11330.0,5.0,"$22,423.00"
Honda,White,64312.0,4.0,"$8,136.00"
BMW,Black,9587.0,5.0,"$21,702.00"
Toyota,White,53911.0,4.0,"$7,208.00"
Toyota,White,152891.0,4.0,"$5,419.00"
Toyota,White,55155.0,4.0,"$3,522.00"
Toyota,Green,58714.0,4.0,"$3,868.00"
Toyota,,33316.0,4.0,"$8,977.00"
Toyota,Green,60902.0,4.0,"$5,875.00"
Honda,White,62315.0,4.0,"$6,748.00"
Toyota,Green,62599.0,4.0,"$7,038.00"
BMW,Black,56441.0,5.0,"$21,946.00"
Toyota,White,57321.0,,
Toyota,,149832.0,4.0,"$2,894.00"
Toyota,Blue,56251.0,3.0,"$6,833.00"
Toyota,White,214264.0,4.0,"$6,515.00"
Toyota,Blue,56121.0,3.0,"$8,405.00"
Toyota,White,156139.0,4.0,"$2,065.00"
Nissan,White,212914.0,4.0,"$2,686.00"
Honda,White,56836.0,4.0,"$8,639.00"
BMW,Black,11640.0,5.0,
Toyota,Green,68101.0,4.0,"$6,792.00"
Toyota,White,149183.0,4.0,"$7,448.00"
Honda,Red,92632.0,4.0,"$5,881.00"
Toyota,Blue,55857.0,4.0,"$7,950.00"
Honda,Blue,61644.0,4.0,"$6,994.00"
Toyota,Green,58906.0,4.0,"$4,320.00"
Toyota,White,56923.0,4.0,"$6,679.00"
BMW,Black,9374.0,5.0,"$21,372.00"
Toyota,White,60265.0,4.0,"$7,989.00"
Toyota,Blue,51112.0,3.0,"$6,507.00"
Honda,White,62033.0,4.0,"$7,063.00"
Toyota,White,31241.0,4.0,"$9,386.00"
Honda,White,54723.0,4.0,"$8,101.00"
Honda,White,66843.0,4.0,"$8,797.00"
Toyota,Blue,64002.0,3.0,"$8,241.00"
BMW,Black,9124.0,5.0,"$21,533.00"
Toyota,Blue,57592.0,3.0,"$7,647.00"
BMW,Black,13703.0,4.0,"$7,139.00"
Toyota,White,60548.0,4.0,"$2,680.00"
Toyota,Blue,61028.0,3.0,"$6,454.00"
Toyota,Green,67745.0,4.0,"$5,373.00"
Honda,Red,78048.0,4.0,"$5,254.00"
Toyota,Blue,60390.0,3.0,"$6,385.00"
Toyota,Blue,59632.0,3.0,"$6,804.00"
Toyota,Blue,54034.0,3.0,"$5,782.00"
Nissan,White,205962.0,4.0,"$3,883.00"
Honda,Red,92727.0,4.0,"$7,344.00"
Toyota,White,59011.0,4.0,"$5,404.00"
Toyota,White,22525.0,4.0,"$9,171.00"
Toyota,Red,92121.0,4.0,"$4,629.00"
Toyota,Blue,59434.0,3.0,"$7,211.00"
Toyota,Blue,61041.0,4.0,"$8,593.00"
Nissan,White,,4.0,"$3,660.00"
Toyota,Blue,55595.0,3.0,"$7,112.00"
Toyota,Green,60011.0,4.0,"$7,543.00"
Toyota,White,57654.0,4.0,"$7,962.00"
Toyota,White,66073.0,4.0,"$6,821.00"
Toyota,White,63712.0,4.0,"$9,677.00"
Toyota,White,151924.0,4.0,"$4,045.00"
BMW,Black,51174.0,5.0,"$21,002.00"
Toyota,White,67898.0,4.0,"$7,540.00"
Honda,Red,96536.0,4.0,"$6,258.00"
Toyota,White,32049.0,4.0,"$10,615.00"
Honda,White,59297.0,4.0,"$6,417.00"
Toyota,White,56077.0,4.0,"$7,109.00"
Toyota,White,60928.0,4.0,"$7,020.00"
BMW,Black,,5.0,"$22,588.00"
Honda,Blue,61620.0,4.0,"$7,013.00"
Honda,White,59586.0,4.0,"$6,867.00"
Toyota,White,,4.0,"$2,344.00"
Nissan,White,212158.0,4.0,"$2,677.00"
Toyota,Blue,59435.0,4.0,"$7,647.00"
Nissan,,206665.0,4.0,"$4,448.00"
Honda,White,57825.0,4.0,"$7,986.00"
Toyota,White,28630.0,4.0,"$5,553.00"
Honda,White,55197.0,4.0,"$7,050.00"
Toyota,White,53317.0,4.0,"$7,939.00"
Honda,Red,78916.0,4.0,
Honda,Red,92171.0,,"$4,649.00"
Nissan,White,210247.0,4.0,"$6,050.00"
Nissan,White,213472.0,4.0,"$5,101.00"
Honda,Blue,78700.0,4.0,"$6,897.00"
Toyota,Blue,58481.0,4.0,"$7,474.00"
BMW,Black,6997.0,5.0,"$22,703.00"
Toyota,White,60077.0,4.0,"$6,216.00"
Toyota,White,,4.0,"$10,188.00"
Toyota,Blue,57230.0,3.0,"$5,220.00"
Nissan,White,220347.0,4.0,"$2,844.00"
Nissan,White,223507.0,4.0,"$4,096.00"
Nissan,White,204193.0,4.0,"$1,804.00"
Toyota,Blue,55456.0,3.0,"$8,727.00"
Toyota,White,56468.0,4.0,
Honda,Red,90269.0,4.0,"$5,579.00"
Nissan,White,216366.0,4.0,"$7,856.00"
BMW,Black,1662.0,5.0,"$23,319.00"
Honda,Red,86088.0,4.0,"$3,830.00"
Nissan,White,61732.0,4.0,"$3,372.00"
Toyota,Blue,56449.0,3.0,"$8,070.00"
Honda,Blue,57775.0,4.0,"$6,471.00"
Toyota,,,4.0,"$5,371.00"
Honda,Blue,,4.0,"$6,309.00"
Toyota,White,59628.0,4.0,"$8,416.00"
BMW,Black,4659.0,5.0,"$22,546.00"
Honda,White,54368.0,4.0,"$6,710.00"
Toyota,White,66355.0,3.0,"$7,566.00"
Toyota,,57193.0,4.0,"$5,787.00"
Honda,White,63304.0,4.0,"$7,281.00"
,Red,91250.0,4.0,"$4,432.00"
BMW,White,,4.0,"$22,415.00"
Honda,Blue,63529.0,4.0,"$4,970.00"
Honda,Red,95532.0,4.0,"$4,202.00"
BMW,White,16473.0,5.0,"$22,041.00"
Honda,White,63416.0,4.0,"$7,200.00"
BMW,,8738.0,5.0,"$21,811.00"
Honda,White,63069.0,4.0,"$7,591.00"
Toyota,White,151115.0,4.0,"$2,395.00"
Toyota,Green,65703.0,4.0,"$5,398.00"
Nissan,White,204611.0,4.0,"$5,178.00"
,Black,15023.0,5.0,"$20,860.00"
Honda,Blue,53524.0,4.0,"$6,088.00"
Honda,Red,87958.0,4.0,"$4,955.00"
Honda,Blue,60614.0,4.0,"$8,038.00"
Nissan,White,206136.0,4.0,"$3,918.00"
Toyota,White,67081.0,4.0,
Toyota,White,63542.0,4.0,"$6,395.00"
Toyota,Blue,54926.0,3.0,"$9,865.00"
Honda,Red,76528.0,4.0,"$4,485.00"
Toyota,White,30230.0,4.0,"$9,345.00"
Honda,Blue,58959.0,4.0,"$5,391.00"
Honda,White,61948.0,4.0,"$4,343.00"
Toyota,White,36105.0,4.0,"$8,517.00"
Toyota,White,32653.0,4.0,"$8,094.00"
Honda,Red,93762.0,4.0,"$4,977.00"
Honda,Blue,,4.0,"$7,548.00"
Toyota,White,58300.0,4.0,"$8,862.00"
,White,216005.0,4.0,"$2,318.00"
Toyota,Blue,57151.0,3.0,"$7,508.00"
Toyota,White,65759.0,4.0,"$6,506.00"
Toyota,White,63335.0,4.0,"$5,624.00"
Nissan,White,206991.0,4.0,"$2,186.00"
Toyota,Green,60306.0,4.0,"$4,536.00"
Honda,Red,92412.0,4.0,"$4,759.00"
BMW,Black,13677.0,5.0,
Toyota,,63275.0,4.0,"$6,254.00"
,Black,3767.0,5.0,"$22,868.00"
BMW,Black,13014.0,4.0,"$23,233.00"
Toyota,Blue,66514.0,3.0,"$5,905.00"
Toyota,Green,59439.0,4.0,"$3,695.00"
Toyota,White,63758.0,4.0,"$9,006.00"
,Black,5339.0,5.0,
BMW,Black,10576.0,5.0,"$22,923.00"
Honda,Red,84815.0,4.0,"$3,156.00"
,White,,4.0,"$9,473.00"
Toyota,Green,60294.0,4.0,"$5,675.00"
Toyota,Red,79295.0,4.0,"$4,652.00"
Toyota,White,31292.0,4.0,"$8,838.00"
Toyota,Blue,57770.0,3.0,"$9,125.00"
Toyota,White,29501.0,4.0,"$6,605.00"
Toyota,White,38846.0,4.0,"$9,301.00"
Honda,White,59729.0,4.0,"$6,991.00"
Toyota,White,54267.0,4.0,
Toyota,,61152.0,4.0,"$9,641.00"
Nissan,White,211040.0,4.0,"$2,311.00"
Toyota,Blue,65712.0,3.0,"$4,928.00"
Nissan,White,210536.0,4.0,"$3,086.00"
Honda,Blue,65540.0,4.0,"$6,378.00"
Toyota,White,35233.0,4.0,"$8,988.00"
Toyota,White,41876.0,4.0,"$9,570.00"
Toyota,Blue,61881.0,3.0,"$6,135.00"
Toyota,White,61555.0,4.0,"$6,947.00"
,Blue,70488.0,4.0,"$7,701.00"
Honda,Red,92115.0,4.0,"$5,158.00"
Honda,Blue,,4.0,"$6,324.00"
Toyota,White,150220.0,4.0,"$5,255.00"
Toyota,,64182.0,4.0,"$7,886.00"
Toyota,White,68585.0,4.0,"$5,315.00"
,White,61201.0,4.0,"$7,029.00"
Toyota,Green,63900.0,4.0,"$7,884.00"
Nissan,White,205577.0,4.0,"$5,306.00"
Toyota,White,58354.0,4.0,"$5,778.00"
Toyota,White,153009.0,4.0,"$3,409.00"
Honda,Blue,55260.0,4.0,"$7,728.00"
Toyota,Blue,58234.0,3.0,"$8,179.00"
Toyota,Blue,64348.0,3.0,"$6,835.00"
Toyota,White,143378.0,4.0,"$2,787.00"
Nissan,White,210946.0,,"$2,843.00"
Nissan,White,208693.0,4.0,"$3,289.00"
Honda,White,69579.0,4.0,"$8,705.00"
Toyota,White,28814.0,4.0,"$8,317.00"
Honda,Blue,51693.0,4.0,"$9,121.00"
Toyota,Blue,69374.0,4.0,"$7,566.00"
,White,38981.0,4.0,"$9,754.00"
Toyota,White,41493.0,4.0,"$9,398.00"
Toyota,White,31289.0,4.0,"$8,636.00"
Honda,White,62350.0,4.0,"$8,529.00"
Toyota,Blue,59298.0,3.0,"$7,226.00"
Toyota,Blue,49085.0,3.0,"$6,288.00"
Honda,Blue,60286.0,4.0,"$8,528.00"
Toyota,White,33047.0,,"$10,403.00"
Toyota,White,61087.0,4.0,"$6,500.00"
Honda,Red,89407.0,4.0,"$3,419.00"
Toyota,White,145899.0,4.0,"$5,125.00"
Toyota,White,58269.0,4.0,"$7,418.00"
Toyota,White,144722.0,4.0,"$3,287.00"
Toyota,White,33288.0,4.0,"$8,636.00"
Nissan,White,213502.0,,"$3,459.00"
Nissan,White,211445.0,4.0,"$3,346.00"
Nissan,White,54820.0,,"$2,795.00"
Toyota,Green,65483.0,4.0,"$2,293.00"
Honda,Blue,57364.0,4.0,"$5,378.00"
Toyota,White,37243.0,4.0,"$9,132.00"
Toyota,Green,63845.0,4.0,"$3,464.00"
Toyota,White,60794.0,4.0,"$5,011.00"
Nissan,White,205579.0,4.0,"$7,035.00"
Toyota,White,56271.0,4.0,"$6,714.00"
Honda,Blue,57250.0,4.0,"$5,096.00"
Toyota,White,143781.0,4.0,"$3,963.00"
Toyota,White,32742.0,4.0,"$10,594.00"
Toyota,White,65007.0,4.0,"$3,913.00"
Toyota,White,58242.0,4.0,"$8,633.00"
BMW,Black,9432.0,5.0,"$7,513.00"
Toyota,Blue,65452.0,3.0,"$7,586.00"
Honda,White,58114.0,4.0,"$6,856.00"
Toyota,Green,58118.0,4.0,"$4,345.00"
Toyota,White,33956.0,4.0,"$9,678.00"
,White,210783.0,,"$5,267.00"
Honda,White,61914.0,4.0,"$7,537.00"
Toyota,Green,64370.0,,"$4,402.00"
Nissan,White,57800.0,4.0,"$3,273.00"
Nissan,White,59191.0,4.0,"$6,058.00"
Toyota,White,68765.0,4.0,"$7,066.00"
Toyota,Blue,53635.0,3.0,"$7,581.00"
Toyota,White,149568.0,4.0,"$4,151.00"
Honda,White,58302.0,4.0,"$8,014.00"
Honda,Red,83492.0,4.0,"$6,058.00"
Honda,White,88327.0,4.0,"$5,784.00"
BMW,Black,19280.0,5.0,"$21,292.00"
Honda,Blue,52246.0,4.0,"$5,153.00"
Toyota,White,57757.0,4.0,
Nissan,White,211291.0,4.0,"$4,144.00"
Honda,White,59320.0,4.0,"$7,615.00"
BMW,,,,"$22,212.00"
Honda,Red,85332.0,4.0,"$4,809.00"
Toyota,White,63970.0,4.0,"$4,510.00"
Honda,White,60305.0,4.0,"$8,437.00"
Toyota,White,66530.0,4.0,"$7,172.00"
Toyota,White,66724.0,4.0,"$1,508.00"
Toyota,White,156336.0,4.0,"$3,609.00"
Toyota,White,44582.0,4.0,"$2,675.00"
Nissan,White,214319.0,4.0,"$2,385.00"
Toyota,White,54880.0,4.0,"$8,073.00"
Toyota,White,150555.0,4.0,"$4,151.00"
Honda,Blue,68948.0,4.0,"$6,420.00"
Toyota,White,153562.0,4.0,"$5,818.00"
Honda,Red,59674.0,4.0,"$5,927.00"
Toyota,White,150126.0,4.0,"$2,574.00"
Toyota,White,58345.0,4.0,"$8,232.00"
Toyota,Green,58653.0,4.0,"$5,044.00"
Toyota,Blue,55040.0,3.0,"$5,642.00"
Honda,White,56308.0,4.0,"$7,298.00"
Honda,Red,83729.0,4.0,"$7,937.00"
Toyota,White,149834.0,4.0,"$3,164.00"
Honda,Blue,,4.0,"$7,603.00"
,Red,85799.0,4.0,"$6,793.00"
Toyota,Green,54406.0,4.0,"$3,868.00"
Toyota,Green,58400.0,4.0,"$4,453.00"
Toyota,White,25164.0,4.0,"$9,152.00"
BMW,Black,8285.0,5.0,"$23,129.00"
Toyota,Blue,63972.0,3.0,"$7,030.00"
Toyota,Blue,67416.0,3.0,"$6,060.00"
Honda,Blue,63777.0,4.0,"$5,498.00"
Honda,Red,81557.0,4.0,"$6,227.00"
Toyota,White,66819.0,4.0,"$6,896.00"
BMW,Black,15351.0,5.0,"$22,001.00"
Toyota,Green,49100.0,4.0,"$6,065.00"
,White,68982.0,3.0,"$6,374.00"
Toyota,White,67784.0,4.0,"$8,161.00"
Nissan,White,217611.0,4.0,"$5,295.00"
Toyota,White,29430.0,4.0,"$5,818.00"
Toyota,Blue,62339.0,4.0,"$7,069.00"
Nissan,White,206916.0,4.0,"$4,263.00"
Honda,White,60770.0,4.0,"$6,346.00"
Honda,Blue,,4.0,"$6,653.00"
Honda,Red,83289.0,4.0,"$3,511.00"
Toyota,Blue,56306.0,3.0,"$6,354.00"
Toyota,White,156451.0,4.0,"$4,629.00"
Honda,Blue,67014.0,4.0,"$6,078.00"
Toyota,White,58700.0,4.0,"$5,442.00"
Toyota,White,151963.0,4.0,"$2,788.00"
Toyota,,59162.0,4.0,"$8,536.00"
BMW,Black,4152.0,5.0,"$21,794.00"
Toyota,White,21427.0,4.0,"$9,234.00"
Toyota,White,,4.0,"$5,169.00"
Toyota,White,51149.0,4.0,"$5,473.00"
Toyota,White,31085.0,4.0,"$9,662.00"
Honda,Red,86552.0,4.0,"$6,098.00"
Toyota,White,146268.0,4.0,"$3,720.00"
Toyota,Blue,48621.0,4.0,"$8,682.00"
Nissan,White,215399.0,4.0,"$6,571.00"
Toyota,Blue,61434.0,3.0,"$8,293.00"
Honda,White,55995.0,4.0,"$7,083.00"
Honda,Red,91757.0,4.0,"$4,468.00"
Honda,Red,99682.0,4.0,"$5,574.00"
Toyota,Blue,60106.0,3.0,"$5,386.00"
Toyota,White,56642.0,4.0,"$8,777.00"
Honda,Blue,64603.0,4.0,
Toyota,White,28782.0,4.0,"$10,823.00"
Toyota,White,151240.0,4.0,"$4,114.00"
Honda,Red,86460.0,4.0,"$2,374.00"
Honda,White,,4.0,"$8,138.00"
Toyota,White,65051.0,4.0,"$8,966.00"
Honda,Blue,61801.0,4.0,"$6,650.00"
Toyota,White,146415.0,4.0,"$2,667.00"
Toyota,White,157835.0,4.0,"$4,924.00"
Toyota,White,34186.0,4.0,
Toyota,White,152767.0,4.0,"$4,331.00"
Toyota,,63973.0,4.0,"$6,965.00"
Toyota,Blue,64411.0,,"$8,250.00"
BMW,Black,4357.0,5.0,"$8,213.00"
Honda,Blue,46320.0,4.0,"$6,364.00"
Toyota,,63006.0,4.0,"$3,211.00"
Toyota,Blue,59558.0,3.0,"$7,423.00"
,White,59750.0,4.0,"$5,665.00"
Toyota,White,66331.0,4.0,"$6,404.00"
Honda,White,61720.0,4.0,"$7,597.00"
BMW,,4358.0,5.0,"$20,727.00"
Toyota,White,150571.0,4.0,"$4,725.00"
Toyota,White,63092.0,4.0,"$6,777.00"
Toyota,Green,64894.0,4.0,"$4,309.00"
Toyota,Blue,55805.0,3.0,"$6,462.00"
Nissan,,215410.0,4.0,"$4,238.00"
Honda,Blue,65069.0,4.0,"$8,267.00"
Toyota,Green,47023.0,4.0,"$4,049.00"
Honda,,86801.0,4.0,"$3,449.00"
Toyota,White,153380.0,4.0,"$3,772.00"
Toyota,Blue,57740.0,3.0,"$7,547.00"
Honda,White,60270.0,4.0,"$7,022.00"
Toyota,Red,86570.0,4.0,"$4,545.00"
Nissan,White,224900.0,4.0,"$3,066.00"
Toyota,Green,58320.0,4.0,"$5,116.00"
Toyota,White,59776.0,4.0,"$10,859.00"
Honda,Red,83593.0,4.0,
Toyota,White,56329.0,4.0,"$7,316.00"
Toyota,White,27131.0,4.0,"$8,645.00"
BMW,Black,17048.0,5.0,"$22,775.00"
Toyota,,67910.0,3.0,"$7,078.00"
Honda,Red,85300.0,4.0,"$3,706.00"
Toyota,Green,57138.0,4.0,"$5,636.00"
Toyota,White,39804.0,4.0,"$10,783.00"
BMW,Black,13332.0,4.0,"$21,507.00"
Honda,Blue,59798.0,4.0,"$6,649.00"
Honda,White,58267.0,,"$7,174.00"
Toyota,White,204371.0,4.0,"$4,376.00"
Toyota,White,30499.0,4.0,"$10,097.00"
Toyota,,70672.0,4.0,"$3,966.00"
,Blue,64121.0,4.0,"$6,667.00"
Toyota,White,156892.0,4.0,"$3,841.00"
Toyota,Green,57911.0,4.0,"$4,230.00"
Toyota,Green,65673.0,4.0,"$5,218.00"
Toyota,Green,70782.0,4.0,"$7,944.00"
Nissan,White,216028.0,4.0,"$2,641.00"
Honda,Red,84730.0,,"$7,021.00"
BMW,Black,12729.0,5.0,"$21,374.00"
Toyota,,142003.0,4.0,"$3,846.00"
Toyota,White,29303.0,4.0,"$8,468.00"
Toyota,Blue,64108.0,4.0,"$6,544.00"
Honda,White,52280.0,4.0,"$5,672.00"
Toyota,White,156907.0,4.0,"$4,715.00"
Nissan,White,,4.0,"$2,209.00"
Toyota,Black,0.0,5.0,"$20,768.00"
Toyota,White,34909.0,4.0,"$10,213.00"
Toyota,Blue,69211.0,3.0,"$6,151.00"
Honda,Blue,56149.0,4.0,"$6,885.00"
Toyota,White,33541.0,4.0,"$8,947.00"
Toyota,White,36963.0,4.0,"$9,901.00"
Toyota,,86820.0,4.0,"$5,118.00"
Toyota,White,59388.0,4.0,"$7,925.00"
Nissan,White,212767.0,4.0,"$2,998.00"
BMW,Black,9197.0,5.0,"$21,060.00"
Honda,White,60528.0,4.0,"$7,195.00"
Toyota,White,62591.0,4.0,"$7,383.00"
Toyota,White,153136.0,4.0,"$2,539.00"
Honda,Red,87419.0,4.0,"$6,413.00"
Honda,White,64971.0,4.0,"$8,208.00"
Toyota,White,30785.0,4.0,"$9,002.00"
Toyota,Green,65445.0,,"$3,171.00"
BMW,Black,16043.0,5.0,"$22,015.00"
Toyota,White,37125.0,4.0,"$8,421.00"
Honda,Blue,,4.0,"$4,951.00"
Toyota,White,217608.0,4.0,"$7,737.00"
Toyota,White,62215.0,4.0,"$6,686.00"
,White,36945.0,4.0,"$6,962.00"
Honda,White,63982.0,4.0,"$7,367.00"
,Blue,68853.0,4.0,"$6,259.00"
Toyota,White,51944.0,4.0,"$6,911.00"
BMW,Black,14822.0,5.0,"$22,364.00"
Toyota,Blue,58284.0,4.0,"$7,962.00"
BMW,Black,7420.0,4.0,"$21,129.00"
Nissan,White,212469.0,4.0,"$3,512.00"
Honda,White,65252.0,4.0,"$7,999.00"
Honda,Blue,59295.0,4.0,"$6,929.00"
Honda,White,59085.0,4.0,"$7,149.00"
Honda,,,4.0,
Nissan,White,212711.0,4.0,"$2,598.00"
Honda,White,94520.0,,"$5,867.00"
Toyota,Blue,69339.0,3.0,"$5,093.00"
,White,149496.0,4.0,"$4,276.00"
Honda,Red,,4.0,"$4,235.00"
Nissan,White,,4.0,"$4,593.00"
Honda,Red,87614.0,,"$5,186.00"
Toyota,White,59343.0,4.0,"$10,680.00"
Nissan,White,209784.0,4.0,"$3,852.00"
Toyota,White,141963.0,4.0,"$7,095.00"
Toyota,White,35458.0,4.0,
Toyota,White,136883.0,4.0,"$4,597.00"
Honda,Blue,55548.0,4.0,
Honda,Blue,58940.0,4.0,"$7,765.00"
Toyota,White,152366.0,4.0,"$3,473.00"
Nissan,White,212353.0,4.0,"$2,828.00"
Toyota,White,145676.0,,"$4,055.00"
Toyota,White,152584.0,4.0,"$4,709.00"
Toyota,Red,81727.0,4.0,"$3,111.00"
Honda,Blue,69031.0,4.0,"$7,548.00"
Toyota,Green,59265.0,4.0,"$4,984.00"
Toyota,White,64627.0,4.0,
Toyota,Green,65817.0,4.0,
,Black,11474.0,5.0,"$22,470.00"
Toyota,Green,54285.0,4.0,"$5,059.00"
Toyota,White,52375.0,4.0,"$8,584.00"
Toyota,Green,62341.0,4.0,"$4,076.00"
BMW,White,16127.0,5.0,"$21,350.00"
,White,23058.0,4.0,"$10,471.00"
Toyota,White,59110.0,4.0,"$8,489.00"
Toyota,,56820.0,4.0,"$7,653.00"
BMW,Black,2810.0,5.0,"$8,343.00"
Toyota,White,33987.0,4.0,"$8,263.00"
Toyota,Green,60805.0,4.0,"$8,457.00"
Toyota,Green,55933.0,4.0,"$3,445.00"
Honda,White,50793.0,4.0,"$7,815.00"
Honda,White,61933.0,4.0,"$6,225.00"
,White,61650.0,4.0,"$8,186.00"
Nissan,White,210492.0,4.0,"$5,281.00"
Toyota,White,153821.0,4.0,"$3,502.00"
,Blue,60114.0,4.0,"$7,783.00"
Toyota,,,4.0,"$9,030.00"
,Black,14357.0,5.0,"$21,451.00"
Toyota,White,58775.0,4.0,"$7,720.00"
Honda,Blue,59705.0,,"$6,419.00"
,White,24218.0,4.0,
BMW,White,9263.0,4.0,"$23,043.00"
Honda,White,66241.0,4.0,"$5,944.00"
Honda,Red,90060.0,4.0,"$3,933.00"
Honda,White,55407.0,4.0,"$7,455.00"
Toyota,White,58607.0,4.0,"$10,201.00"
Honda,Blue,51812.0,4.0,"$7,549.00"
Honda,Red,85598.0,4.0,"$5,176.00"
Toyota,Blue,69200.0,4.0,"$8,835.00"
Toyota,White,28378.0,4.0,"$11,026.00"
Toyota,Green,61488.0,4.0,"$5,288.00"
Toyota,White,,4.0,"$9,571.00"
Toyota,White,61382.0,,"$8,638.00"
BMW,Black,5847.0,5.0,"$21,817.00"
Honda,White,59947.0,4.0,"$9,462.00"
Honda,Red,87095.0,4.0,"$6,795.00"
Toyota,White,26318.0,4.0,"$10,468.00"
Toyota,,145839.0,4.0,"$3,542.00"
Toyota,White,48837.0,4.0,"$7,971.00"
BMW,Black,,5.0,"$23,559.00"
Nissan,White,214581.0,4.0,"$4,955.00"
Toyota,Blue,49949.0,3.0,"$7,536.00"
BMW,Black,4905.0,5.0,"$22,208.00"
Toyota,Blue,58839.0,4.0,"$8,070.00"
Toyota,Green,60136.0,,"$5,134.00"
Nissan,White,215552.0,4.0,"$4,603.00"
BMW,Black,6034.0,5.0,"$7,585.00"
BMW,White,7906.0,5.0,"$21,780.00"
Toyota,White,213301.0,4.0,"$4,493.00"
Toyota,White,25130.0,4.0,"$10,789.00"
Toyota,Black,5749.0,5.0,"$22,774.00"
Honda,White,53787.0,4.0,"$6,445.00"
Toyota,White,74942.0,4.0,"$6,775.00"
Toyota,Black,21538.0,5.0,"$22,533.00"
Honda,White,66749.0,4.0,"$8,613.00"
Toyota,White,57718.0,4.0,"$7,067.00"
Honda,Red,81894.0,4.0,"$7,263.00"
Nissan,White,214960.0,4.0,"$4,484.00"
Toyota,White,61814.0,4.0,"$10,301.00"
BMW,Black,14584.0,5.0,"$22,830.00"
Toyota,Blue,59372.0,3.0,"$6,727.00"
Nissan,White,206911.0,4.0,"$2,971.00"
Toyota,Blue,63598.0,4.0,"$5,364.00"
,White,25569.0,4.0,"$10,951.00"
Toyota,Blue,62012.0,4.0,"$6,997.00"
Toyota,White,67112.0,4.0,
Toyota,Blue,73204.0,3.0,"$6,517.00"
Honda,Blue,60173.0,,"$8,802.00"
Toyota,White,64369.0,4.0,"$6,491.00"
Nissan,White,223488.0,,"$6,300.00"
Toyota,Blue,,3.0,"$6,691.00"
BMW,,7890.0,5.0,"$21,545.00"
Honda,White,59267.0,4.0,"$7,632.00"
BMW,Black,14167.0,5.0,"$20,601.00"
