Make,Colour,Odometer,Doors,Price
,White,218316.0,4.0,4193.0
Toyota,Blue,63881.0,,6490.0
Nissan,White,209176.0,4.0,1492.0
Honda,White,62284.0,4.0,7259.0
Toyota,White,33096.0,4.0,6453.0
Honda,White,58705.0,4.0,8307.0
Toyota,White,66133.0,4.0,5945.0
,Red,83690.0,4.0,3537.0
Honda,Red,85497.0,4.0,4171.0
Nissan,White,211780.0,4.0,3240.0
,White,215529.0,4.0,3333.0
Honda,Blue,59764.0,4.0,5240.0
Toyota,Blue,52715.0,4.0,6513.0
BMW,Black,9914.0,5.0,
Toyota,White,61303.0,4.0,6928.0
Toyota,White,27284.0,4.0,9656.0
Toyota,Blue,55878.0,3.0,5619.0
Nissan,White,221445.0,4.0,3496.0
Nissan,White,216921.0,,3772.0
Nissan,White,212769.0,4.0,
Toyota,Blue,66046.0,3.0,6296.0
Toyota,White,56948.0,4.0,7457.0
Honda,Red,85983.0,4.0,4835.0
Nissan,White,208829.0,4.0,5334.0
BMW,Black,4608.0,5.0,20905.0
Honda,Red,87867.0,4.0,6536.0
Nissan,White,57128.0,4.0,4219.0
Toyota,Blue,60375.0,3.0,9497.0
Honda,Blue,57143.0,4.0,4741.0
Toyota,Green,65026.0,4.0,6476.0
Honda,Blue,,4.0,6013.0
Toyota,White,60303.0,4.0,6475.0
BMW,Black,9215.0,,21434.0
Honda,White,54644.0,4.0,6093.0
Toyota,White,54251.0,3.0,5796.0
Toyota,White,59027.0,4.0,6124.0
Honda,White,53850.0,4.0,7804.0
Honda,Red,88340.0,4.0,5765.0
BMW,White,16850.0,4.0,
Honda,Blue,52459.0,4.0,5813.0
,Red,89489.0,4.0,4268.0
BMW,White,,5.0,20213.0
Honda,White,58935.0,4.0,7334.0
BMW,Black,24356.0,5.0,22464.0
Honda,White,56748.0,4.0,6085.0
Toyota,White,149338.0,4.0,4041.0
,Green,56346.0,4.0,3337.0
Nissan,White,213456.0,4.0,3623.0
BMW,Black,16233.0,5.0,22040.0
Honda,Blue,58056.0,4.0,5806.0
Honda,Red,94602.0,4.0,5642.0
Honda,Blue,60062.0,4.0,8366.0
Nissan,White,206110.0,4.0,4181.0
Toyota,White,53501.0,4.0,6004.0
Toyota,White,63333.0,4.0,8782.0
Toyota,Blue,57760.0,3.0,8217.0
Honda,Red,81245.0,4.0,3876.0
Toyota,White,35411.0,4.0,9060.0
Honda,Blue,57876.0,4.0,
Honda,White,57611.0,4.0,7368.0
Toyota,White,33982.0,4.0,8973.0
Toyota,White,29874.0,4.0,9315.0
,Red,86660.0,4.0,4592.0
Honda,Blue,61623.0,4.0,5376.0
Toyota,White,61077.0,4.0,8557.0
Nissan,White,212462.0,4.0,4567.0
,Blue,63037.0,3.0,6044.0
Toyota,White,51491.0,4.0,5497.0
Toyota,White,59075.0,4.0,7022.0
Nissan,White,216700.0,4.0,2278.0
Toyota,Green,,4.0,2772.0
Honda,Red,88277.0,4.0,4577.0
BMW,Black,8749.0,5.0,20988.0
Toyota,White,60414.0,4.0,7204.0
BMW,Black,1265.0,5.0,
BMW,Black,13072.0,4.0,22671.0
Toyota,Blue,64913.0,3.0,9308.0
Toyota,Green,59330.0,,4368.0
Toyota,White,45114.0,4.0,7346.0
BMW,Black,10820.0,5.0,24037.0
BMW,Black,16352.0,5.0,21849.0
Honda,Red,86427.0,4.0,4854.0
Toyota,White,,4.0,7942.0
Toyota,,61522.0,4.0,4987.0
Toyota,Red,84166.0,4.0,4178.0
Toyota,White,23255.0,4.0,9539.0
Toyota,Blue,56762.0,3.0,6199.0
Toyota,White,28076.0,4.0,6606.0
Toyota,White,39910.0,4.0,9083.0
Honda,White,56140.0,4.0,6802.0
Toyota,,62082.0,4.0,6951.0
Toyota,White,58926.0,4.0,9196.0
Nissan,White,218098.0,4.0,748.0
Toyota,Blue,56693.0,3.0,7058.0
Nissan,White,208549.0,4.0,3262.0
Honda,Blue,52736.0,4.0,7109.0
Toyota,White,44442.0,4.0,10197.0
Toyota,White,31863.0,4.0,
Toyota,,64612.0,3.0,7593.0
Toyota,White,50775.0,4.0,5941.0
Honda,Blue,59203.0,4.0,7435.0
Honda,Red,88364.0,4.0,4252.0
Honda,,51688.0,4.0,6692.0
Toyota,White,145834.0,4.0,5141.0
Toyota,White,50702.0,4.0,6311.0
Toyota,White,64205.0,4.0,7813.0
Honda,White,62270.0,4.0,5711.0
,Green,59640.0,4.0,6910.0
Nissan,White,211032.0,4.0,2493.0
Toyota,White,62286.0,4.0,7016.0
Toyota,White,148437.0,4.0,4779.0
Honda,Blue,58375.0,,6869.0
Toyota,Blue,53486.0,3.0,5997.0
Toyota,Blue,60667.0,3.0,7500.0
Toyota,White,149888.0,,5093.0
Nissan,White,212635.0,4.0,3372.0
Nissan,White,209650.0,4.0,3371.0
Honda,White,58160.0,4.0,7701.0
Toyota,White,29724.0,4.0,9945.0
Honda,Blue,59015.0,4.0,6870.0
Toyota,Blue,,4.0,8147.0
Toyota,White,32744.0,,8371.0
Toyota,White,35129.0,4.0,10340.0
Toyota,White,29851.0,4.0,10613.0
Honda,White,73057.0,4.0,8969.0
Toyota,,60636.0,3.0,8387.0
Toyota,Blue,63083.0,3.0,7138.0
,Blue,62507.0,4.0,7887.0
Toyota,White,25913.0,4.0,10171.0
Toyota,White,54269.0,4.0,8174.0
Honda,Red,89192.0,4.0,3960.0
Toyota,White,155299.0,4.0,3821.0
Toyota,White,64696.0,4.0,8077.0
Toyota,White,143878.0,4.0,5809.0
Toyota,White,21767.0,4.0,10502.0
Nissan,White,206328.0,4.0,2706.0
Nissan,White,216676.0,4.0,3450.0
Nissan,White,68184.0,4.0,3417.0
Toyota,Green,,4.0,5146.0
Honda,Blue,,4.0,7094.0
Toyota,White,26285.0,4.0,
Toyota,Green,57582.0,4.0,4467.0
Toyota,White,62760.0,4.0,6450.0
Nissan,White,213284.0,4.0,8572.0
Toyota,White,60826.0,4.0,5846.0
,Blue,67703.0,4.0,8456.0
Toyota,White,146217.0,4.0,5113.0
Toyota,,29096.0,4.0,10103.0
Toyota,White,74384.0,4.0,5129.0
Toyota,White,58345.0,4.0,5594.0
BMW,Black,9601.0,5.0,7642.0
Toyota,Blue,64495.0,3.0,6319.0
Honda,White,57387.0,,7825.0
Toyota,Green,58767.0,4.0,4752.0
Toyota,White,28958.0,4.0,9238.0
Nissan,White,217008.0,4.0,4213.0
Honda,White,60775.0,4.0,6058.0
Toyota,Green,,4.0,3349.0
Nissan,White,57595.0,4.0,3531.0
Nissan,White,54289.0,4.0,2953.0
Toyota,White,54901.0,4.0,9372.0
Toyota,,58326.0,3.0,6461.0
Toyota,White,160728.0,4.0,3369.0
Honda,White,72323.0,4.0,5831.0
Honda,Red,85652.0,4.0,3471.0
Honda,White,83325.0,4.0,4456.0
BMW,Black,3703.0,5.0,22559.0
Honda,Blue,63359.0,4.0,5395.0
Toyota,White,50397.0,,4857.0
Nissan,White,220899.0,4.0,4875.0
Honda,White,64250.0,4.0,7448.0
BMW,Black,14275.0,5.0,21838.0
Honda,Red,81917.0,4.0,6393.0
Toyota,White,58999.0,4.0,4604.0
Honda,White,57828.0,4.0,7676.0
Toyota,White,61843.0,4.0,4783.0
Toyota,,58885.0,4.0,3498.0
Toyota,White,146714.0,,3233.0
Toyota,White,72477.0,4.0,4754.0
Nissan,White,203205.0,4.0,3209.0
Toyota,White,58459.0,4.0,6925.0
Toyota,White,151135.0,4.0,5500.0
Honda,Blue,61447.0,4.0,7669.0
Toyota,White,158434.0,,7273.0
Honda,Red,49187.0,4.0,4912.0
Toyota,White,148816.0,4.0,4884.0
Toyota,White,58721.0,4.0,10135.0
Toyota,Green,61388.0,4.0,3498.0
Toyota,Blue,60554.0,3.0,6881.0
Honda,,60237.0,,7884.0
Honda,Red,84058.0,4.0,7160.0
Toyota,White,150101.0,4.0,4126.0
Honda,Blue,63792.0,4.0,5992.0
Honda,Red,87384.0,4.0,6250.0
Toyota,Green,63620.0,4.0,5332.0
Toyota,Green,60621.0,4.0,4191.0
Toyota,White,38938.0,4.0,9339.0
BMW,Black,13653.0,5.0,22949.0
Toyota,Blue,66163.0,3.0,7234.0
Toyota,Blue,62508.0,3.0,7165.0
Honda,Blue,63505.0,4.0,8970.0
Honda,Red,82501.0,4.0,4193.0
Toyota,White,,4.0,6818.0
BMW,Black,15823.0,5.0,21361.0
Toyota,Green,62761.0,4.0,4061.0
Toyota,White,54421.0,3.0,7602.0
Toyota,White,60940.0,4.0,7065.0
Nissan,White,221633.0,4.0,2841.0
Toyota,White,,4.0,8351.0
Toyota,Blue,61329.0,4.0,6720.0
Nissan,White,208495.0,4.0,4484.0
Honda,White,59835.0,4.0,6255.0
Honda,Blue,56360.0,4.0,7057.0
Honda,Red,87204.0,4.0,3952.0
Toyota,Blue,65570.0,3.0,
Toyota,White,155426.0,4.0,3674.0
Honda,Blue,58821.0,4.0,8163.0
Toyota,White,53959.0,4.0,7685.0
Toyota,White,148903.0,4.0,3681.0
Toyota,Blue,68936.0,4.0,7400.0
BMW,Black,15117.0,5.0,20699.0
Toyota,White,21180.0,4.0,10884.0
Toyota,White,153535.0,4.0,2303.0
Toyota,White,61781.0,4.0,3076.0
Toyota,White,30687.0,4.0,9455.0
Honda,Red,85106.0,4.0,4681.0
Toyota,White,149871.0,4.0,5476.0
Toyota,Blue,55018.0,,5762.0
,White,,4.0,7811.0
Toyota,Blue,61800.0,3.0,4582.0
Honda,White,55646.0,4.0,7815.0
Honda,Red,83166.0,4.0,5048.0
Honda,Red,,4.0,3232.0
Toyota,Blue,59753.0,3.0,5325.0
Toyota,White,64797.0,,6458.0
Honda,Blue,59679.0,4.0,5851.0
Toyota,White,35854.0,4.0,10047.0
,White,150817.0,,2889.0
Honda,Red,90483.0,4.0,6564.0
Honda,White,53273.0,4.0,7387.0
Toyota,White,56084.0,4.0,6595.0
Honda,Blue,56240.0,4.0,6042.0
Toyota,White,155479.0,4.0,5092.0
Toyota,White,139802.0,4.0,6068.0
Toyota,White,25393.0,4.0,7862.0
Toyota,White,152280.0,4.0,1496.0
Toyota,White,65198.0,4.0,8038.0
Toyota,Blue,52118.0,3.0,6989.0
BMW,Black,13988.0,5.0,6492.0
Honda,Blue,67099.0,4.0,7763.0
Toyota,White,46178.0,4.0,4758.0
Toyota,Blue,64303.0,3.0,6850.0
,White,59096.0,4.0,6474.0
Toyota,White,60191.0,4.0,7016.0
Honda,White,62066.0,4.0,7062.0
BMW,Black,15830.0,5.0,21332.0
Toyota,White,,4.0,3010.0
Toyota,White,67312.0,4.0,6873.0
Toyota,Green,54227.0,4.0,5126.0
Toyota,Blue,68791.0,3.0,8091.0
Nissan,White,208221.0,4.0,5982.0
Honda,Blue,69098.0,,6772.0
Toyota,Green,54327.0,4.0,3291.0
Honda,Red,93557.0,4.0,3351.0
Toyota,White,150927.0,4.0,2135.0
Toyota,Blue,58290.0,3.0,7124.0
Honda,White,58616.0,4.0,7051.0
Toyota,Red,83886.0,4.0,3872.0
Nissan,White,208513.0,4.0,4787.0
Toyota,Green,53075.0,4.0,3790.0
Toyota,White,51352.0,4.0,10874.0
Honda,Red,87120.0,4.0,4784.0
Toyota,White,54788.0,4.0,7341.0
Toyota,White,32126.0,4.0,8846.0
BMW,Black,7191.0,5.0,21223.0
Toyota,Blue,60553.0,3.0,5397.0
Honda,Red,92184.0,4.0,
Toyota,Green,57205.0,4.0,3290.0
Toyota,White,29644.0,4.0,7484.0
BMW,Black,14964.0,4.0,
Honda,Blue,52725.0,4.0,7728.0
Honda,White,66975.0,,6792.0
Toyota,White,203985.0,4.0,2599.0
Toyota,White,31216.0,4.0,
Toyota,White,60799.0,4.0,4985.0
Toyota,Blue,62182.0,4.0,7552.0
Toyota,White,146281.0,4.0,3967.0
Toyota,Green,53518.0,4.0,4745.0
Toyota,Green,64836.0,4.0,3792.0
Toyota,Green,65102.0,4.0,
Nissan,White,,4.0,3222.0
Honda,,82767.0,4.0,4564.0
BMW,Black,13675.0,,21503.0
Toyota,White,149801.0,4.0,4543.0
Toyota,White,35990.0,4.0,8183.0
Toyota,Blue,55296.0,4.0,7476.0
Honda,White,49112.0,4.0,9344.0
Toyota,White,148034.0,4.0,3205.0
,White,208261.0,4.0,4373.0
Toyota,Black,14354.0,5.0,21706.0
,White,35646.0,4.0,10893.0
Toyota,Blue,,3.0,7657.0
Honda,Blue,55226.0,4.0,6654.0
Toyota,White,25479.0,4.0,9511.0
,White,33653.0,4.0,6670.0
Toyota,White,91758.0,4.0,6519.0
Toyota,,60697.0,4.0,
Nissan,,215531.0,4.0,2756.0
BMW,Black,,5.0,20030.0
Honda,White,60860.0,4.0,7255.0
Toyota,,68058.0,4.0,6161.0
Toyota,White,,4.0,3203.0
Honda,Red,86807.0,4.0,4188.0
Honda,White,66944.0,4.0,6475.0
Toyota,White,32167.0,4.0,10415.0
Toyota,Green,63940.0,4.0,5295.0
BMW,Black,,5.0,22028.0
Toyota,White,,4.0,11466.0
Honda,Blue,65054.0,4.0,5690.0
Toyota,White,202616.0,4.0,8697.0
Toyota,White,60606.0,4.0,8368.0
Toyota,White,25793.0,4.0,7617.0
,White,63395.0,4.0,7546.0
Honda,Blue,60024.0,4.0,8096.0
Toyota,White,64555.0,4.0,8348.0
BMW,Black,18194.0,5.0,22843.0
Toyota,Blue,60965.0,4.0,5900.0
BMW,Black,14620.0,4.0,20873.0
,White,214920.0,4.0,3078.0
Honda,White,61683.0,4.0,6979.0
Honda,Blue,56446.0,4.0,7905.0
Honda,White,67489.0,4.0,7089.0
Honda,Blue,57195.0,4.0,6974.0
Nissan,White,217416.0,4.0,2463.0
Honda,White,90009.0,4.0,4418.0
Toyota,Blue,60644.0,3.0,7212.0
Toyota,White,153975.0,4.0,2673.0
Honda,Red,87863.0,,6188.0
Nissan,White,,4.0,5005.0
Honda,Red,87719.0,4.0,4225.0
Toyota,White,66009.0,4.0,8176.0
Nissan,White,216006.0,4.0,3828.0
Toyota,White,147847.0,4.0,8066.0
Toyota,White,,4.0,7148.0
Toyota,White,153726.0,4.0,5048.0
Honda,Blue,56727.0,4.0,6473.0
Honda,Blue,60616.0,4.0,9026.0
Toyota,White,154014.0,4.0,2718.0
Nissan,White,204419.0,,4440.0
Toyota,,155927.0,4.0,
Toyota,White,148717.0,4.0,3719.0
Toyota,Red,86929.0,4.0,4647.0
Honda,Blue,55831.0,4.0,
Toyota,Green,58524.0,4.0,4168.0
Toyota,White,57073.0,4.0,8597.0
Toyota,Green,70757.0,4.0,3893.0
BMW,,1132.0,5.0,21211.0
Toyota,Green,63786.0,4.0,5356.0
Toyota,White,52507.0,4.0,7262.0
Toyota,Green,69297.0,4.0,6028.0
BMW,White,6715.0,5.0,23017.0
Toyota,White,29866.0,4.0,10074.0
Toyota,White,57229.0,4.0,6633.0
Toyota,White,60260.0,4.0,9013.0
BMW,Black,13989.0,5.0,6784.0
Toyota,White,26856.0,4.0,8596.0
Toyota,Green,59611.0,4.0,
Toyota,Green,64153.0,4.0,3072.0
Honda,White,62538.0,,5936.0
Honda,White,57656.0,4.0,
Honda,White,56583.0,4.0,7356.0
Nissan,White,209712.0,4.0,2781.0
Toyota,,158159.0,4.0,4100.0
Honda,Blue,58795.0,4.0,6963.0
Toyota,White,,4.0,9724.0
BMW,Black,12027.0,5.0,21244.0
Toyota,White,57277.0,4.0,6879.0
Honda,Blue,52508.0,4.0,6652.0
Toyota,White,37775.0,4.0,9770.0
BMW,White,13631.0,4.0,21495.0
Honda,White,59563.0,4.0,7480.0
Honda,Red,82165.0,4.0,4200.0
Honda,White,67962.0,4.0,7351.0
Toyota,White,57490.0,4.0,9261.0
Honda,Blue,67425.0,4.0,6726.0
Honda,Red,92096.0,4.0,3923.0
Toyota,Blue,66284.0,4.0,7482.0
Toyota,White,36638.0,4.0,9726.0
Toyota,Green,48105.0,,6265.0
Toyota,White,34794.0,4.0,11445.0
Toyota,White,62353.0,4.0,8385.0
BMW,Black,13053.0,5.0,21732.0
Honda,White,55411.0,4.0,7676.0
Honda,Red,,4.0,2893.0
Toyota,White,30388.0,4.0,11205.0
Toyota,White,146520.0,4.0,3508.0
Toyota,White,57951.0,4.0,7685.0
,,,5.0,23188.0
Nissan,White,211532.0,4.0,3822.0
Toyota,Blue,64465.0,3.0,7620.0
BMW,Black,15167.0,5.0,21296.0
Toyota,Blue,61166.0,4.0,9090.0
Toyota,,53421.0,4.0,
Nissan,White,204487.0,4.0,
BMW,Black,10152.0,5.0,7377.0
BMW,White,16044.0,5.0,21569.0
Toyota,White,215714.0,4.0,3527.0
Toyota,White,25733.0,4.0,10272.0
Toyota,Black,8725.0,5.0,23141.0
Honda,White,60074.0,4.0,7029.0
Toyota,White,57366.0,4.0,5044.0
Toyota,Black,10516.0,5.0,22632.0
Honda,White,56528.0,4.0,6967.0
Toyota,White,,4.0,8707.0
,Red,95316.0,4.0,8937.0
Nissan,White,,4.0,3348.0
Toyota,White,60988.0,,10707.0
BMW,Black,12476.0,5.0,22033.0
,Blue,57832.0,3.0,5943.0
Nissan,White,217279.0,4.0,4051.0
Toyota,Blue,61303.0,4.0,7595.0
Toyota,White,24415.0,4.0,9368.0
Toyota,Blue,72816.0,4.0,6877.0
Toyota,White,59236.0,4.0,6614.0
Toyota,Blue,60716.0,3.0,6193.0
Honda,Blue,56320.0,4.0,8446.0
Toyota,White,68497.0,4.0,6820.0
Nissan,White,206360.0,4.0,5297.0
Toyota,Blue,65685.0,,8027.0
BMW,Black,8716.0,5.0,21712.0
,White,59941.0,4.0,7711.0
BMW,Black,12651.0,5.0,21377.0
Toyota,White,58105.0,4.0,7184.0
Toyota,White,154219.0,4.0,4888.0
Toyota,White,65586.0,4.0,4049.0
Toyota,Green,62795.0,4.0,5126.0
Toyota,White,30188.0,4.0,9602.0
Toyota,Green,57522.0,4.0,3980.0
Honda,White,63078.0,4.0,
Toyota,Green,55218.0,4.0,4241.0
BMW,Black,68124.0,5.0,22387.0
Toyota,White,58354.0,4.0,7811.0
Toyota,White,149762.0,4.0,4580.0
Toyota,Blue,58623.0,3.0,4766.0
Toyota,White,208386.0,4.0,7951.0
Toyota,Blue,57500.0,3.0,
Toyota,White,149238.0,4.0,2686.0
Nissan,White,209341.0,4.0,3623.0
Honda,White,64094.0,4.0,7312.0
BMW,,7858.0,5.0,22341.0
Toyota,Green,63171.0,4.0,7256.0
Toyota,White,154240.0,4.0,7511.0
Honda,Red,76006.0,4.0,3817.0
Toyota,Blue,63097.0,4.0,5958.0
Honda,Blue,58768.0,4.0,8713.0
Toyota,Green,61158.0,4.0,4606.0
Toyota,White,48884.0,4.0,6228.0
,Black,19937.0,5.0,22152.0
Toyota,,53149.0,4.0,5748.0
Toyota,Blue,48985.0,3.0,5609.0
Honda,White,63239.0,4.0,
Toyota,White,39769.0,4.0,
,White,63011.0,,8587.0
Honda,White,58701.0,4.0,8339.0
Toyota,Blue,59665.0,3.0,7702.0
BMW,Black,9591.0,5.0,21458.0
Toyota,Blue,64034.0,3.0,
BMW,Black,6281.0,4.0,6592.0
Toyota,White,50023.0,4.0,5619.0
Toyota,Blue,64563.0,3.0,6371.0
Toyota,Green,,4.0,5802.0
Honda,Red,91215.0,4.0,4245.0
Toyota,Blue,55746.0,3.0,6631.0
Toyota,Blue,51873.0,3.0,6408.0
,Blue,53545.0,3.0,7662.0
Nissan,White,208432.0,4.0,3879.0
Honda,Red,94914.0,4.0,5262.0
Toyota,White,65979.0,4.0,6094.0
Toyota,White,32923.0,4.0,7892.0
Toyota,Red,98042.0,4.0,6672.0
Toyota,Blue,62344.0,3.0,8471.0
Toyota,Blue,59860.0,4.0,6024.0
Nissan,White,212412.0,4.0,4564.0
Toyota,Blue,67004.0,3.0,7183.0
Toyota,Green,63950.0,4.0,5389.0
Toyota,White,58923.0,4.0,8108.0
Toyota,White,57470.0,4.0,7438.0
Toyota,White,66930.0,4.0,10444.0
Toyota,White,154138.0,4.0,3652.0
BMW,Black,60837.0,5.0,22691.0
Toyota,White,54623.0,4.0,
Honda,Red,83662.0,4.0,6841.0
Toyota,White,,4.0,8617.0
Honda,White,58114.0,4.0,6231.0
Toyota,White,61824.0,4.0,9370.0
Toyota,White,66490.0,4.0,6895.0
BMW,Black,4203.0,5.0,22557.0
Honda,Blue,63189.0,4.0,6407.0
Honda,White,57165.0,4.0,
Toyota,White,58680.0,4.0,3778.0
Nissan,White,209146.0,4.0,3752.0
Toyota,Blue,60648.0,4.0,8036.0
Nissan,White,211342.0,4.0,3063.0
Honda,White,56572.0,4.0,7565.0
Toyota,White,27335.0,4.0,7643.0
Honda,White,57460.0,4.0,7197.0
Toyota,White,55859.0,4.0,6020.0
Honda,Red,89201.0,4.0,4825.0
Honda,Red,86899.0,4.0,4943.0
Nissan,White,210070.0,4.0,2728.0
Nissan,White,215319.0,4.0,4128.0
Honda,,65578.0,4.0,7061.0
Toyota,Blue,59245.0,4.0,6676.0
BMW,Black,15493.0,5.0,21683.0
Toyota,,65677.0,4.0,6414.0
Toyota,White,26825.0,4.0,8184.0
Toyota,Blue,56840.0,3.0,9614.0
Nissan,White,213160.0,4.0,3862.0
Nissan,White,217310.0,4.0,3333.0
Nissan,White,208191.0,4.0,4683.0
Toyota,Blue,56153.0,3.0,6499.0
Toyota,White,62665.0,4.0,7330.0
Honda,Red,97911.0,4.0,3850.0
Nissan,White,208671.0,,7653.0
BMW,Black,14781.0,5.0,22327.0
Honda,Red,95160.0,4.0,5302.0
Nissan,White,54105.0,4.0,3795.0
Toyota,Blue,60449.0,3.0,6633.0
Honda,Blue,55562.0,4.0,
Toyota,Green,52949.0,4.0,2922.0
Honda,Blue,58409.0,4.0,6903.0
Toyota,White,65139.0,4.0,6900.0
BMW,Black,10035.0,5.0,21154.0
Honda,White,60036.0,4.0,7573.0
Toyota,White,58892.0,3.0,7461.0
Toyota,White,62584.0,4.0,5168.0
Honda,White,54841.0,4.0,5557.0
Honda,Red,85945.0,4.0,5496.0
BMW,White,0.0,4.0,21677.0
Honda,,57022.0,4.0,5579.0
Honda,Red,84558.0,4.0,
BMW,White,4739.0,5.0,21874.0
Honda,White,52248.0,4.0,6708.0
BMW,Black,22811.0,5.0,20870.0
Honda,White,57901.0,4.0,7861.0
Toyota,White,153613.0,4.0,5654.0
Toyota,Green,58856.0,4.0,5883.0
Nissan,White,214244.0,4.0,3490.0
BMW,,9627.0,5.0,20761.0
Honda,Blue,54733.0,4.0,6218.0
Honda,,83505.0,4.0,6367.0
Honda,Blue,61098.0,4.0,
Nissan,White,212096.0,4.0,4177.0
Toyota,White,62561.0,4.0,7925.0
Toyota,White,61027.0,4.0,5459.0
Toyota,Blue,66839.0,3.0,4609.0
Honda,Red,85061.0,4.0,4619.0
Toyota,White,35133.0,4.0,10052.0
Honda,Blue,65120.0,4.0,5977.0
Honda,White,57495.0,4.0,8277.0
Toyota,White,30718.0,4.0,8003.0
Toyota,White,31851.0,4.0,10271.0
Honda,Red,83825.0,4.0,4749.0
Honda,Blue,48427.0,4.0,5541.0
Toyota,White,64699.0,4.0,6595.0
Nissan,White,212761.0,4.0,3804.0
Toyota,Blue,65966.0,3.0,5911.0
Toyota,White,62239.0,4.0,6703.0
Toyota,White,62974.0,4.0,8614.0
Nissan,White,215556.0,4.0,3888.0
Toyota,Green,58594.0,4.0,5682.0
Honda,Red,96749.0,4.0,5557.0
BMW,Black,9090.0,5.0,20394.0
Toyota,White,53818.0,,5839.0
BMW,,9824.0,5.0,22234.0
BMW,Black,12118.0,4.0,21627.0
Toyota,Blue,68659.0,3.0,4572.0
Toyota,,61138.0,4.0,4694.0
Toyota,White,69509.0,4.0,6153.0
BMW,Black,13050.0,5.0,22143.0
BMW,Black,11590.0,5.0,22106.0
Honda,Red,84889.0,4.0,
Toyota,White,27528.0,4.0,9553.0
Toyota,Green,77164.0,4.0,4593.0
Toyota,Red,95775.0,4.0,5696.0
Toyota,White,35582.0,4.0,9013.0
Toyota,Blue,,3.0,7740.0
,White,36134.0,4.0,7022.0
Toyota,White,34426.0,4.0,10237.0
Honda,White,64017.0,,8662.0
Toyota,White,58290.0,4.0,6946.0
Toyota,White,55195.0,4.0,11186.0
Nissan,,,4.0,3577.0
Toyota,Blue,67929.0,3.0,6216.0
Nissan,White,209181.0,4.0,3267.0
Honda,Blue,54616.0,4.0,6870.0
Toyota,White,28222.0,4.0,7980.0
Toyota,White,40160.0,4.0,12155.0
,Blue,60048.0,3.0,8455.0
Toyota,White,59753.0,4.0,4814.0
Honda,Blue,52861.0,4.0,8460.0
Honda,Red,90201.0,4.0,5861.0
Honda,Blue,53190.0,4.0,8383.0
Toyota,White,154167.0,,4155.0
Toyota,White,56550.0,4.0,6668.0
Toyota,White,66805.0,4.0,6468.0
Honda,White,53948.0,4.0,6598.0
Toyota,Green,60558.0,4.0,6900.0
Nissan,White,210293.0,4.0,2488.0
Toyota,White,57697.0,4.0,4135.0
Toyota,White,154055.0,4.0,4206.0
Honda,Blue,56562.0,4.0,5116.0
Toyota,Blue,,3.0,7540.0
Toyota,Blue,51188.0,3.0,8799.0
Toyota,White,156388.0,4.0,4733.0
Nissan,White,215191.0,4.0,3707.0
Nissan,White,218374.0,4.0,5519.0
Honda,,56833.0,4.0,7605.0
Toyota,White,39740.0,4.0,9090.0
Honda,Blue,46648.0,4.0,7647.0
Toyota,Blue,58994.0,4.0,6946.0
Toyota,White,37543.0,4.0,8182.0
Toyota,White,33925.0,4.0,9125.0
Toyota,White,33574.0,4.0,11023.0
Honda,White,59247.0,,7678.0
Toyota,Blue,54965.0,3.0,6190.0
Toyota,Blue,55180.0,3.0,
Honda,Blue,47241.0,,6476.0
Toyota,White,29335.0,4.0,9489.0
Toyota,White,55461.0,4.0,7146.0
Honda,Red,93309.0,4.0,
Toyota,White,156240.0,4.0,4712.0
Toyota,White,54514.0,4.0,7193.0
Toyota,White,142289.0,4.0,5037.0
Toyota,White,30892.0,4.0,8320.0
Nissan,White,204352.0,4.0,2923.0
,White,210462.0,4.0,
Nissan,White,54157.0,4.0,4799.0
Toyota,Green,55130.0,4.0,5398.0
Honda,Blue,59596.0,4.0,5987.0
Toyota,White,29155.0,4.0,10958.0
Toyota,Green,58044.0,4.0,3926.0
Toyota,White,60526.0,4.0,
Nissan,White,219318.0,4.0,6816.0
Toyota,White,55458.0,4.0,4797.0
Honda,Blue,63886.0,4.0,7096.0
Toyota,White,,4.0,5040.0
Toyota,White,40249.0,4.0,10626.0
Toyota,,56438.0,4.0,4478.0
Toyota,White,64130.0,4.0,6884.0
BMW,Black,7295.0,5.0,7000.0
Toyota,,59650.0,3.0,6039.0
Honda,,60562.0,4.0,7087.0
,Green,54507.0,4.0,5783.0
Toyota,White,31832.0,4.0,10424.0
Nissan,White,211451.0,4.0,3680.0
Honda,White,62584.0,4.0,6418.0
Toyota,Green,58160.0,4.0,
,White,65811.0,4.0,4212.0
Nissan,,67499.0,4.0,2776.0
Toyota,White,62343.0,4.0,5737.0
Toyota,Blue,58665.0,3.0,7217.0
Toyota,White,147936.0,4.0,2891.0
Honda,White,60393.0,4.0,7007.0
Honda,Red,91479.0,4.0,5248.0
Honda,White,84593.0,4.0,6131.0
BMW,Black,14247.0,5.0,21995.0
,Blue,55712.0,4.0,7830.0
Toyota,White,61212.0,4.0,5252.0
Nissan,White,213048.0,4.0,1670.0
Honda,White,,4.0,8402.0
BMW,Black,15742.0,5.0,21885.0
Honda,Red,89399.0,4.0,6864.0
Toyota,White,,4.0,5263.0
Honda,White,55839.0,4.0,7167.0
Toyota,White,68292.0,4.0,5964.0
Toyota,White,64566.0,4.0,4172.0
Toyota,White,153877.0,4.0,5874.0
Toyota,White,59470.0,4.0,3964.0
Nissan,White,215933.0,4.0,3442.0
Toyota,White,56021.0,4.0,5956.0
,White,153191.0,4.0,4725.0
